                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    116,                 1.3418,                 1.3115,                 1.6542,                0.58905,                0.61397,                0.58478,                0.28427,                 1.9891,                 1.5074,                 2.4174,               0.007723,               0.007723,               0.007723
                    117,                 1.3219,                 1.2888,                 1.6413,                0.58649,                 0.6143,                0.58512,                0.28459,                 1.9889,                  1.507,                 2.4172,              0.0077032,              0.0077032,              0.0077032
                    118,                 1.3288,                 1.2963,                 1.6456,                0.58556,                0.61543,                0.58482,                0.28465,                 1.9896,                 1.5076,                 2.4185,              0.0076834,              0.0076834,              0.0076834
                    119,                 1.3298,                 1.3038,                 1.6437,                0.58371,                 0.6149,                0.58369,                0.28414,                 1.9914,                 1.5083,                 2.4201,              0.0076636,              0.0076636,              0.0076636
                    120,                 1.3226,                 1.2952,                 1.6322,                0.58145,                0.61323,                0.58324,                 0.2834,                 1.9926,                 1.5078,                 2.4223,              0.0076438,              0.0076438,              0.0076438
                    121,                 1.3192,                 1.2978,                 1.6328,                0.56739,                0.62882,                 0.5822,                0.28345,                  1.993,                 1.5076,                 2.4233,               0.007624,               0.007624,               0.007624
                    122,                 1.3171,                 1.2976,                 1.6306,                0.56631,                0.62965,                0.58184,                0.28353,                 1.9933,                 1.5093,                 2.4237,              0.0076042,              0.0076042,              0.0076042
                    123,                 1.3157,                 1.2909,                 1.6313,                0.56788,                0.62868,                0.58223,                0.28303,                 1.9939,                 1.5093,                  2.424,              0.0075844,              0.0075844,              0.0075844
                    124,                 1.3175,                 1.2886,                   1.63,                0.56001,                0.63061,                0.58059,                0.28328,                 1.9958,                 1.5097,                 2.4262,              0.0075646,              0.0075646,              0.0075646
                    125,                 1.3168,                 1.2789,                 1.6324,                0.56622,                0.62324,                0.58081,                0.28388,                 1.9965,                 1.5087,                 2.4264,              0.0075448,              0.0075448,              0.0075448
                    126,                 1.3067,                 1.2704,                 1.6243,                0.58344,                 0.6102,                0.58115,                0.28418,                 1.9969,                 1.5075,                 2.4267,               0.007525,               0.007525,               0.007525
                    127,                 1.3036,                 1.2661,                 1.6182,                0.57574,                0.62394,                0.58194,                0.28432,                 1.9973,                 1.5081,                 2.4267,              0.0075052,              0.0075052,              0.0075052
                    128,                 1.3055,                 1.2718,                  1.616,                0.56776,                0.62446,                0.58058,                0.28407,                 1.9974,                  1.507,                 2.4261,              0.0074854,              0.0074854,              0.0074854
                    129,                 1.3134,                 1.2801,                 1.6242,                0.56401,                0.63057,                0.58136,                0.28453,                 1.9983,                 1.5064,                 2.4274,              0.0074656,              0.0074656,              0.0074656
                    130,                 1.3114,                 1.2706,                 1.6277,                0.56843,                0.62564,                0.58134,                0.28462,                 1.9988,                 1.5072,                 2.4286,              0.0074458,              0.0074458,              0.0074458
                    131,                 1.3046,                  1.269,                 1.6198,                0.56799,                0.62774,                0.58099,                0.28358,                 1.9987,                 1.5089,                 2.4294,               0.007426,               0.007426,               0.007426
                    132,                 1.3024,                 1.2648,                 1.6154,                0.56929,                0.62604,                0.58006,                0.28339,                 1.9996,                 1.5096,                 2.4302,              0.0074062,              0.0074062,              0.0074062
                    133,                 1.2883,                 1.2567,                 1.6035,                0.57077,                0.62603,                0.58098,                0.28397,                 2.0012,                 1.5091,                 2.4342,              0.0073864,              0.0073864,              0.0073864
                    134,                 1.3016,                 1.2654,                 1.6129,                0.57077,                0.62609,                0.58103,                0.28388,                 2.0018,                 1.5088,                 2.4358,              0.0073666,              0.0073666,              0.0073666
                    135,                 1.2896,                 1.2549,                 1.6013,                0.57046,                0.62718,                0.58071,                0.28361,                 2.0029,                   1.51,                 2.4367,              0.0073468,              0.0073468,              0.0073468
                    136,                  1.283,                  1.247,                 1.5989,                 0.5694,                0.62446,                0.58039,                0.28318,                 2.0027,                 1.5096,                 2.4367,               0.007327,               0.007327,               0.007327
                    137,                 1.2848,                 1.2525,                 1.6008,                0.57185,                0.61809,                0.57952,                0.28336,                  2.003,                 1.5104,                 2.4385,              0.0073072,              0.0073072,              0.0073072
                    138,                 1.2977,                 1.2594,                 1.6111,                0.57119,                0.62377,                0.57858,                0.28295,                  2.004,                  1.511,                 2.4398,              0.0072874,              0.0072874,              0.0072874
                    139,                  1.279,                 1.2472,                 1.5986,                0.58039,                0.61453,                0.58019,                0.28302,                  2.005,                 1.5108,                 2.4414,              0.0072676,              0.0072676,              0.0072676
                    140,                 1.2824,                 1.2469,                 1.5942,                0.57565,                0.61615,                0.57952,                0.28309,                 2.0056,                 1.5098,                 2.4413,              0.0072478,              0.0072478,              0.0072478
